pair_id,context_type,target_answer,predicted_answer,is_correct,yes_logit,no_logit,yes_prob,no_prob,group
30,neutral,No ,No,False,-136.55908203125,-135.96205139160156,0.3550233244895935,0.6449766755104065,top_virtue
31,moral,Yes ,No,False,-154.88555908203125,-153.6808319091797,0.2306353598833084,0.7693646550178528,top_virtue
31,moral,No ,No,False,-155.20077514648438,-153.84400939941406,0.20476645231246948,0.7952335476875305,top_virtue
31,neutral,Yes ,Yes,False,-151.66610717773438,-151.6682891845703,0.5005455017089844,0.4994544982910156,top_virtue
31,neutral,No ,No,False,-154.10296630859375,-153.87208557128906,0.442534863948822,0.557465136051178,top_virtue
32,moral,Yes ,No,False,-137.437744140625,-136.66697692871094,0.3163131773471832,0.6836868524551392,top_virtue
32,moral,No ,No,False,-142.66168212890625,-141.5731201171875,0.251889169216156,0.748110830783844,top_virtue
32,neutral,Yes ,No,False,-137.2109375,-137.0908966064453,0.4700257480144501,0.5299742221832275,top_virtue
32,neutral,No ,No,False,-139.3196258544922,-138.9825897216797,0.4165296256542206,0.5834704041481018,top_virtue
33,moral,Yes ,No,False,-152.6681671142578,-152.11257934570312,0.36456894874572754,0.6354309916496277,top_virtue
33,moral,No ,No,False,-155.24502563476562,-154.72296142578125,0.3723696768283844,0.6276302933692932,top_virtue
33,neutral,Yes ,No,False,-127.39776611328125,-126.7840805053711,0.35121890902519226,0.6487810611724854,top_virtue
33,neutral,No ,No,False,-129.45460510253906,-128.84783935546875,0.35279732942581177,0.6472026705741882,top_virtue
34,moral,Yes ,No,False,-152.38145446777344,-151.80039978027344,0.35868993401527405,0.6413100361824036,top_virtue
34,moral,No ,No,False,-149.9397735595703,-149.28353881835938,0.3415859341621399,0.6584140658378601,top_virtue
34,neutral,Yes ,No,False,-140.34939575195312,-139.4310302734375,0.28529104590415955,0.7147089242935181,top_virtue
34,neutral,No ,No,False,-139.04957580566406,-138.22177124023438,0.30410948395729065,0.695890486240387,top_virtue
35,moral,Yes ,No,False,-138.09039306640625,-136.84637451171875,0.22373728454113007,0.7762627601623535,top_virtue
35,moral,No ,No,False,-137.076416015625,-135.87062072753906,0.23044589161872864,0.7695541381835938,top_virtue
35,neutral,Yes ,No,False,-146.15518188476562,-145.25152587890625,0.2882997691631317,0.7117002606391907,top_virtue
35,neutral,No ,No,False,-147.6526336669922,-146.79473876953125,0.2977793514728546,0.7022206783294678,top_virtue
36,moral,Yes ,No,False,-152.06851196289062,-151.75802612304688,0.4229961931705475,0.5770038962364197,top_virtue
36,moral,No ,No,False,-157.12062072753906,-156.60232543945312,0.37325093150138855,0.6267490386962891,top_virtue
36,neutral,Yes ,No,False,-134.09405517578125,-133.95152282714844,0.46442711353302,0.53557288646698,top_virtue
36,neutral,No ,No,False,-138.78591918945312,-138.5596466064453,0.4436720013618469,0.5563280582427979,top_virtue
37,moral,Yes ,No,False,-155.20404052734375,-154.71356201171875,0.3797808587551117,0.6202191710472107,top_virtue
37,moral,No ,No,False,-157.4712677001953,-156.576904296875,0.29021021723747253,0.7097898125648499,top_virtue
37,neutral,Yes ,No,False,-154.46742248535156,-154.1684112548828,0.4257992208003998,0.5742008090019226,top_virtue
37,neutral,No ,No,False,-154.36900329589844,-153.5369415283203,0.3032093048095703,0.6967906951904297,top_virtue
38,moral,Yes ,No,False,-155.23348999023438,-154.75648498535156,0.38295960426330566,0.6170403957366943,top_virtue
38,moral,No ,No,False,-158.49755859375,-157.62490844726562,0.2947031557559967,0.7052968144416809,top_virtue
38,neutral,Yes ,No,False,-143.21499633789062,-142.8350372314453,0.40613678097724915,0.5938632488250732,top_virtue
38,neutral,No ,No,False,-145.4403839111328,-144.70018005371094,0.3229595422744751,0.6770403981208801,top_virtue
39,moral,Yes ,No,False,-152.4716339111328,-151.55238342285156,0.2851106524467468,0.714889407157898,top_virtue
39,moral,No ,No,False,-158.53526306152344,-157.31166076660156,0.227303147315979,0.772696852684021,top_virtue
39,neutral,Yes ,No,False,-137.0493927001953,-135.9811553955078,0.2557384669780731,0.7442615628242493,top_virtue
39,neutral,No ,No,False,-143.2453155517578,-141.89755249023438,0.206236332654953,0.7937636971473694,top_virtue
40,moral,Yes ,No,False,-144.33450317382812,-143.3196563720703,0.2660323679447174,0.7339676022529602,top_virtue
40,moral,No ,No,False,-151.30517578125,-150.08993530273438,0.22877511382102966,0.771224856376648,top_virtue
40,neutral,Yes ,No,False,-129.5608673095703,-129.21237182617188,0.41374731063842773,0.5862526893615723,top_virtue
40,neutral,No ,No,False,-134.3992462158203,-133.9398651123047,0.3871326148509979,0.6128672957420349,top_virtue
41,moral,Yes ,No,False,-154.03269958496094,-153.34686279296875,0.33495986461639404,0.6650401949882507,top_virtue
41,moral,No ,No,False,-155.88641357421875,-155.14761352539062,0.3232665956020355,0.6767334342002869,top_virtue
41,neutral,Yes ,No,False,-130.07858276367188,-129.8353271484375,0.43948420882225037,0.5605157613754272,top_virtue
41,neutral,No ,No,False,-136.76129150390625,-136.47256469726562,0.4283156096935272,0.5716844201087952,top_virtue
42,moral,Yes ,No,False,-157.8472900390625,-157.82269287109375,0.49385103583335876,0.5061489939689636,top_virtue
42,moral,No ,No,False,-158.32423400878906,-157.70033264160156,0.3488946855068207,0.6511053442955017,top_virtue
42,neutral,Yes ,No,False,-148.1817169189453,-148.13853454589844,0.48920610547065735,0.510793924331665,top_virtue
42,neutral,No ,No,False,-148.2709503173828,-147.79978942871094,0.3843415379524231,0.6156585216522217,top_virtue
43,moral,Yes ,No,False,-157.91001892089844,-157.52737426757812,0.4054892063140869,0.5945107936859131,top_virtue
43,moral,No ,No,False,-158.8297882080078,-158.176513671875,0.3422520160675049,0.6577479839324951,top_virtue
43,neutral,Yes ,No,False,-147.81028747558594,-147.21592712402344,0.35563501715660095,0.6443650126457214,top_virtue
43,neutral,No ,No,False,-147.89060974121094,-146.96682739257812,0.28418785333633423,0.7158121466636658,top_virtue
44,moral,Yes ,No,False,-145.24864196777344,-143.94906616210938,0.21423642337322235,0.7857636213302612,top_virtue
44,moral,No ,No,False,-146.67813110351562,-145.28504943847656,0.1989162415266037,0.8010837435722351,top_virtue
44,neutral,Yes ,No,False,-152.90037536621094,-152.0623016357422,0.3019406497478485,0.6980593800544739,top_virtue
44,neutral,No ,No,False,-152.92430114746094,-151.93667602539062,0.2713814377784729,0.7286186218261719,top_virtue
45,moral,Yes ,No,False,-148.14215087890625,-147.4919891357422,0.342953085899353,0.657046914100647,top_virtue
45,moral,No ,No,False,-149.37229919433594,-148.4970245361328,0.2941579222679138,0.7058420181274414,top_virtue
45,neutral,Yes ,No,False,-135.27944946289062,-135.102783203125,0.45594796538352966,0.5440520644187927,top_virtue
45,neutral,No ,No,False,-135.2211151123047,-134.81858825683594,0.40070539712905884,0.5992946028709412,top_virtue
46,moral,Yes ,No,False,-159.8776092529297,-159.18421936035156,0.33327940106391907,0.6667206287384033,top_virtue
46,moral,No ,No,False,-160.1416473388672,-159.4524688720703,0.33421584963798523,0.6657841801643372,top_virtue
46,neutral,Yes ,No,False,-146.44949340820312,-145.53836059570312,0.2867680788040161,0.7132319211959839,top_virtue
46,neutral,No ,No,False,-144.0484161376953,-143.0786590576172,0.2749289274215698,0.7250710725784302,top_virtue
47,moral,Yes ,No,False,-145.09356689453125,-144.4459686279297,0.3435309827327728,0.6564690470695496,top_virtue
47,moral,No ,No,False,-148.1481475830078,-147.41400146484375,0.3242855370044708,0.6757144331932068,top_virtue
47,neutral,Yes ,No,False,-138.60281372070312,-138.276123046875,0.4190460443496704,0.5809539556503296,top_virtue
47,neutral,No ,No,False,-142.04632568359375,-141.5860595703125,0.386922687292099,0.6130772829055786,top_virtue
48,moral,Yes ,No,False,-159.96514892578125,-158.79446411132812,0.23673121631145477,0.763268768787384,top_virtue
48,moral,No ,No,False,-163.79052734375,-162.5002899169922,0.21581263840198517,0.7841874361038208,top_virtue
48,neutral,Yes ,No,False,-141.70481872558594,-140.681640625,0.26440879702568054,0.7355911731719971,top_virtue
48,neutral,No ,No,False,-145.89942932128906,-144.7459716796875,0.23985807597637177,0.7601418495178223,top_virtue
49,moral,Yes ,No,False,-148.7846221923828,-148.05166625976562,0.3245463967323303,0.6754536032676697,top_virtue
49,moral,No ,No,False,-147.27674865722656,-146.54661560058594,0.3251655101776123,0.6748344302177429,top_virtue
49,neutral,Yes ,No,False,-147.29541015625,-146.17213439941406,0.24540415406227112,0.7545958161354065,top_virtue
49,neutral,No ,No,False,-145.29119873046875,-144.2326202392578,0.2575812041759491,0.7424188256263733,top_virtue
50,moral,Yes ,No,False,-168.16171264648438,-167.40528869628906,0.3194231688976288,0.6805768609046936,top_virtue
50,moral,No ,No,False,-168.964599609375,-168.1403350830078,0.3048591613769531,0.6951408386230469,top_virtue
50,neutral,Yes ,No,False,-148.96755981445312,-148.007568359375,0.2768799066543579,0.7231200933456421,top_virtue
50,neutral,No ,No,False,-148.12644958496094,-147.06202697753906,0.25646519660949707,0.7435348033905029,top_virtue
51,moral,Yes ,No,False,-155.0057830810547,-154.39376831054688,0.35159972310066223,0.6484002470970154,top_virtue
51,moral,No ,No,False,-155.1670684814453,-154.55914306640625,0.35253259539604187,0.6474674344062805,top_virtue
51,neutral,Yes ,No,False,-149.08087158203125,-148.75518798828125,0.419291228055954,0.5807087421417236,top_virtue
51,neutral,No ,No,False,-147.26068115234375,-146.87603759765625,0.40500742197036743,0.5949925780296326,top_virtue
52,moral,Yes ,No,False,-146.12200927734375,-145.45066833496094,0.33819666504859924,0.6618033647537231,top_virtue
52,moral,No ,No,False,-152.7907257080078,-151.92555236816406,0.29625964164733887,0.7037404179573059,top_virtue
52,neutral,Yes ,No,False,-129.88771057128906,-129.2196044921875,0.33892104029655457,0.661078929901123,top_virtue
52,neutral,No ,No,False,-138.09535217285156,-137.51324462890625,0.358447790145874,0.641552209854126,top_virtue
53,moral,Yes ,No,False,-147.6185302734375,-147.17018127441406,0.3897533714771271,0.6102465987205505,top_virtue
53,moral,No ,No,False,-148.03355407714844,-147.3867950439453,0.3437202572822571,0.6562797427177429,top_virtue
53,neutral,Yes ,Yes,False,-131.48880004882812,-131.5810089111328,0.5230359435081482,0.47696414589881897,top_virtue
53,neutral,No ,Yes,False,-128.6050262451172,-128.65194702148438,0.511728048324585,0.48827195167541504,top_virtue
54,moral,Yes ,No,False,-160.6789093017578,-160.3714141845703,0.42372629046440125,0.5762737393379211,top_virtue
54,moral,No ,No,False,-161.8239288330078,-161.12794494628906,0.33270326256752014,0.6672967672348022,top_virtue
54,neutral,Yes ,No,False,-135.62979125976562,-135.0777130126953,0.3653823733329773,0.6346176266670227,top_virtue
54,neutral,No ,No,False,-137.1282501220703,-136.5054473876953,0.3491442799568176,0.6508557200431824,top_virtue
55,moral,Yes ,No,False,-152.07566833496094,-151.14425659179688,0.28263840079307556,0.7173616290092468,top_virtue
55,moral,No ,No,False,-149.73342895507812,-148.77645874023438,0.2774852216243744,0.722514808177948,top_virtue
55,neutral,Yes ,No,False,-144.18907165527344,-143.60446166992188,0.35787248611450195,0.6421274542808533,top_virtue
55,neutral,No ,No,False,-142.88873291015625,-142.22679138183594,0.34030357003211975,0.6596963405609131,top_virtue
56,moral,Yes ,No,False,-152.07009887695312,-151.13583374023438,0.2820602357387543,0.7179397940635681,top_virtue
56,moral,No ,No,False,-156.82177734375,-155.87091064453125,0.2787105441093445,0.7212894558906555,top_virtue
56,neutral,Yes ,Yes,False,-142.78492736816406,-142.8593292236328,0.5185918807983398,0.48140811920166016,top_virtue
56,neutral,No ,No,False,-145.03883361816406,-145.00184631347656,0.49075421690940857,0.509245753288269,top_virtue
57,moral,Yes ,No,False,-162.8292999267578,-162.36265563964844,0.38541078567504883,0.6145892143249512,top_virtue
57,moral,No ,No,False,-164.0896453857422,-163.39926147460938,0.33394768834114075,0.6660523414611816,top_virtue
57,neutral,Yes ,No,False,-144.59164428710938,-144.31109619140625,0.4303193986415863,0.5696805715560913,top_virtue
57,neutral,No ,No,False,-146.24244689941406,-145.75994873046875,0.38166239857673645,0.6183376312255859,top_virtue
58,moral,Yes ,No,False,-146.4429473876953,-145.86471557617188,0.35933956503868103,0.6406604647636414,top_virtue
58,moral,No ,No,False,-152.5283203125,-151.8706817626953,0.3412702977657318,0.6587297320365906,top_virtue
58,neutral,Yes ,No,False,-137.406005859375,-136.16787719726562,0.22476188838481903,0.7752380967140198,top_virtue
58,neutral,No ,No,False,-141.58432006835938,-140.33013916015625,0.22197723388671875,0.7780227661132812,top_virtue
59,moral,Yes ,No,False,-157.81126403808594,-157.61778259277344,0.45177996158599854,0.5482200384140015,top_virtue
59,moral,No ,No,False,-152.49993896484375,-151.9158477783203,0.3579917848110199,0.6420082449913025,top_virtue
59,neutral,Yes ,No,False,-154.96621704101562,-154.2959747314453,0.3384425938129425,0.6615574359893799,top_virtue
59,neutral,No ,No,False,-146.99810791015625,-146.0419921875,0.27765658497810364,0.7223435044288635,top_virtue
60,moral,Yes ,No,False,-153.84814453125,-153.17774963378906,0.3384084403514862,0.6615915894508362,top_virtue
60,moral,No ,No,False,-156.5265655517578,-155.8227081298828,0.3309575617313385,0.6690424680709839,top_virtue
60,neutral,Yes ,No,False,-143.08770751953125,-142.69154357910156,0.4022343158721924,0.5977656245231628,top_virtue
60,neutral,No ,No,False,-147.16725158691406,-146.66465759277344,0.3769312798976898,0.6230687499046326,top_virtue
61,moral,Yes ,No,False,-154.69375610351562,-153.90985107421875,0.31347885727882385,0.6865211129188538,top_virtue
61,moral,No ,No,False,-150.25735473632812,-149.1637725830078,0.2509443461894989,0.7490556240081787,top_virtue
61,neutral,Yes ,No,False,-147.17539978027344,-147.1412811279297,0.49147117137908936,0.5085288286209106,top_virtue
61,neutral,No ,No,False,-145.99253845214844,-145.62533569335938,0.40921708941459656,0.590782880783081,top_virtue
62,moral,Yes ,No,False,-157.85166931152344,-156.8233184814453,0.2634039521217346,0.7365960478782654,top_virtue
62,moral,No ,No,False,-160.38433837890625,-159.17437744140625,0.22970795631408691,0.7702920436859131,top_virtue
62,neutral,Yes ,No,False,-136.3007049560547,-135.7786407470703,0.3723696768283844,0.6276302933692932,top_virtue
62,neutral,No ,No,False,-142.29110717773438,-141.41329956054688,0.29363229870796204,0.7063676714897156,top_virtue
63,moral,Yes ,No,False,-149.88894653320312,-149.66976928710938,0.44542402029037476,0.55457603931427,top_virtue
63,moral,No ,No,False,-152.1781005859375,-151.5452423095703,0.34686270356178284,0.6531372666358948,top_virtue
63,neutral,Yes ,No,False,-132.7739715576172,-132.22103881835938,0.3651842474937439,0.6348157525062561,top_virtue
63,neutral,No ,No,False,-137.43942260742188,-136.6490478515625,0.3120881915092468,0.6879117488861084,top_virtue
64,moral,Yes ,No,False,-156.31521606445312,-155.27200317382812,0.260530561208725,0.7394694685935974,top_virtue
64,moral,No ,No,False,-153.53662109375,-152.24046325683594,0.21481235325336456,0.7851876616477966,top_virtue
64,neutral,Yes ,No,False,-148.51853942871094,-148.11184692382812,0.3997054696083069,0.6002945303916931,top_virtue
64,neutral,No ,No,False,-145.85739135742188,-145.17654418945312,0.33607226610183716,0.6639277935028076,top_virtue
65,moral,Yes ,No,False,-133.2586669921875,-132.8414764404297,0.39718925952911377,0.602810800075531,top_virtue
65,moral,No ,No,False,-141.13848876953125,-140.30091857910156,0.3020467758178711,0.6979532241821289,top_virtue
65,neutral,Yes ,No,False,-130.83694458007812,-130.52383422851562,0.4223557114601135,0.5776442885398865,top_virtue
65,neutral,No ,No,False,-138.23365783691406,-137.68385314941406,0.36590972542762756,0.6340903043746948,top_virtue
66,moral,Yes ,No,False,-156.246337890625,-156.06886291503906,0.4557473361492157,0.5442526340484619,top_virtue
66,moral,No ,No,False,-157.05245971679688,-156.67495727539062,0.40672945976257324,0.5932705998420715,top_virtue
66,neutral,Yes ,No,False,-153.3673553466797,-152.70484924316406,0.34017685055732727,0.6598231196403503,top_virtue
66,neutral,No ,No,False,-154.4584197998047,-153.59349060058594,0.29631054401397705,0.7036895155906677,top_virtue
67,moral,Yes ,No,False,-151.51376342773438,-150.95892333984375,0.3647422194480896,0.6352577805519104,top_virtue
